date,PM2_5,PM2_5_index,PM10,PM10_index,SO2,SO2_index,NO2,NO2_index,CO,CO_index,O3,O3_index
2014-03-23,135.04861111111111,Moderately Polluted,185.05208333333334,Lightly Polluted,44.38194444444444,Excellent,69.14236111111111,Good,1550.0,Excellent,76.24305555555556,Excellent
2014-03-24,219.91319444444446,Heavely Polluted,251.28472222222223,Moderately Polluted,53.0,Good,98.67013888888889,Lightly Polluted,1960.0694444444443,Excellent,56.3125,Excellent
2014-03-25,206.55759325092004,Heavely Polluted,239.1340368664872,Lightly Polluted,44.65277777777778,Excellent,97.28125,Lightly Polluted,1690.9722222222222,Excellent,79.17013888888889,Excellent
2014-03-26,271.01317162546,Severely Polluted,313.68055555555554,Moderately Polluted,45.25694444444444,Excellent,112.14930555555556,Lightly Polluted,1959.7222222222222,Excellent,66.57986111111111,Excellent
2014-03-27,246.3415982097134,Heavely Polluted,281.51945353315386,Moderately Polluted,35.52601563923558,Excellent,105.32735128883772,Lightly Polluted,2355.4219892647147,Good,15.950501883886188,Excellent
2014-03-28,125.06944444444444,Moderately Polluted,159.52083333333334,Lightly Polluted,24.78125,Excellent,65.71527777777777,Good,1631.0096057434685,Excellent,40.87282038638754,Excellent
2014-03-29,40.1520605143489,Good,75.78125,Good,8.01388888888889,Excellent,38.09722222222222,Excellent,580.2083333333334,Excellent,60.951388888888886,Excellent
2014-03-30,31.8125,Excellent,75.12152777777777,Good,8.836805555555555,Excellent,56.71527777777778,Good,531.25,Excellent,49.486111111111114,Excellent
2014-03-31,130.28125,Moderately Polluted,175.37152777777777,Lightly Polluted,32.642361111111114,Excellent,80.08429573328216,Lightly Polluted,1702.0833333333333,Excellent,46.86369632833063,Excellent
2014-04-01,115.65625,Moderately Polluted,112.71875,Good,15.599519685416315,Excellent,63.79359146656432,Good,1022.4358781536038,Excellent,64.32679449249595,Excellent
2014-04-02,100.32495436203115,Lightly Polluted,156.18959242204275,Lightly Polluted,21.37382524097187,Excellent,58.27623035545321,Good,985.9775448202704,Excellent,75.71091855055286,Excellent
2014-04-03,23.29861111111111,Excellent,72.5625,Good,6.298023731597046,Excellent,36.24305555555556,Excellent,451.0416666666667,Excellent,60.954861111111114,Excellent
2014-04-04,32.91870436203115,Excellent,132.71875,Good,9.102991907638536,Excellent,40.59722222222222,Good,562.8472222222222,Excellent,57.21657038638754,Excellent
2014-04-05,23.375603168506746,Excellent,80.24100857705992,Good,6.716987861457805,Excellent,29.760124155478803,Excellent,390.25103945262777,Excellent,75.1323500480515,Excellent
2014-04-06,52.5625,Good,138.20486111111111,Good,12.95486111111111,Excellent,58.229166666666664,Good,661.8055555555555,Excellent,57.170138888888886,Excellent
2014-04-07,100.13541666666667,Lightly Polluted,179.21875,Lightly Polluted,21.204273731597045,Excellent,63.89457842219664,Good,808.3333333333334,Excellent,77.00129260860976,Excellent
2014-04-08,172.7963452259024,Heavely Polluted,235.42089695429934,Lightly Polluted,37.639424213540785,Excellent,82.75510451093201,Lightly Polluted,1460.9508064951203,Excellent,87.95437970971547,Excellent
2014-04-09,120.58669146063342,Moderately Polluted,226.6181009991027,Lightly Polluted,19.508602473262304,Excellent,50.88483164429093,Good,937.7937455719223,Excellent,78.74604637638214,Excellent
2014-04-10,87.32280257174455,Lightly Polluted,381.20281413261546,Heavely Polluted,27.13932010381645,Excellent,52.26234146656432,Good,1289.8770789052555,Excellent,47.84326859860436,Excellent
2014-04-11,60.97629761295119,Good,114.16114746594882,Good,17.598344926388183,Excellent,60.67900813323099,Good,972.9432796569074,Excellent,53.2794759899946,Excellent
2014-04-12,100.8805099175867,Lightly Polluted,136.46251817741884,Good,24.84140048194374,Excellent,72.71941988876097,Good,1406.9177061192945,Excellent,65.3823500480515,Excellent
2014-04-13,160.97690078145794,Heavely Polluted,191.28757270967537,Lightly Polluted,26.515546917706747,Excellent,73.50732182201754,Good,1319.7114516912168,Excellent,89.35885569971008,Excellent
2014-04-14,220.6919503693915,Heavely Polluted,242.7189317741885,Lightly Polluted,32.43039939096905,Excellent,77.36282826620612,Good,1848.1034589379892,Excellent,93.90521139942014,Excellent
2014-04-15,90.12775495879335,Lightly Polluted,144.04513888888889,Good,17.006944444444443,Excellent,59.96816497762427,Good,946.1805555555555,Excellent,50.791666666666664,Excellent
2014-04-16,57.36590376526895,Good,114.69862928852996,Good,12.96004341701336,Excellent,68.69887906661549,Good,749.97326167485,Excellent,39.44137782582928,Excellent
2014-04-17,92.30902777777777,Lightly Polluted,121.375,Good,19.413194444444443,Excellent,71.33680555555556,Good,1382.638888888889,Excellent,48.87152777777778,Excellent
2014-04-18,139.65972222222223,Moderately Polluted,132.78125,Good,16.899305555555557,Excellent,63.427083333333336,Good,1513.9957168545798,Excellent,59.423611111111114,Excellent
2014-04-19,62.857638888888886,Good,80.9375,Good,16.03125,Excellent,64.75694444444444,Good,776.3888888888889,Excellent,50.854166666666664,Excellent
2014-04-20,60.670138888888886,Good,72.86458333333333,Good,8.29861111111111,Excellent,54.15277777777778,Good,656.25,Excellent,52.19444444444444,Excellent
2014-04-21,49.9881488064756,Good,73.71527777777777,Good,7.602404528124471,Excellent,55.107638888888886,Good,561.8055555555555,Excellent,60.02777777777778,Excellent
2014-04-22,60.13194444444444,Good,98.86458333333333,Good,9.899305555555555,Excellent,55.267361111111114,Good,579.5138888888889,Excellent,77.13194444444444,Excellent
2014-04-23,120.97629761295119,Moderately Polluted,152.19377726612825,Lightly Polluted,22.977991907638536,Excellent,42.20582351105994,Good,936.6719892647149,Excellent,93.41230743944175,Excellent
2014-04-24,113.57986111111111,Lightly Polluted,131.59722222222223,Good,19.18402777777778,Excellent,44.80555555555556,Good,892.0138888888889,Excellent,94.22916666666667,Excellent
2014-04-25,132.3353710286978,Moderately Polluted,189.13265706630773,Lightly Polluted,21.672436352082983,Excellent,70.68151795550438,Good,1056.4636559313815,Excellent,81.66577966166398,Excellent
2014-04-26,46.26750789992937,Good,89.85230146235952,Good,5.598188761801678,Excellent,27.64947528832601,Excellent,418.32243746741864,Excellent,60.43815961163696,Excellent
2014-04-27,55.965571355414305,Good,89.81224181360793,Good,7.960801737144142,Excellent,46.0332217542507,Good,711.4845703188466,Excellent,62.09806004410049,Excellent
2014-04-28,65.49455547020558,Good,98.2206296791978,Good,9.36240475589379,Excellent,49.10141128755844,Good,806.0358427289817,Excellent,77.06245081687558,Excellent
2014-04-29,89.22478168506748,Lightly Polluted,139.00450294891536,Good,17.053533142702516,Excellent,64.22691144354896,Good,965.4377063890411,Excellent,88.83432275078877,Excellent
2014-04-30,103.95870831199585,Lightly Polluted,153.12856310931647,Lightly Polluted,20.719820649303795,Excellent,60.99757504411183,Good,966.8001076225981,Excellent,110.76987053054205,Good
2014-05-01,120.0625,Moderately Polluted,178.29166666666666,Lightly Polluted,18.464103018749647,Excellent,41.741508133230994,Good,849.6260394526278,Excellent,95.64147410610842,Excellent
2014-05-02,22.78472222222222,Excellent,47.00694444444444,Excellent,3.0104166666666665,Excellent,20.226656844393275,Excellent,280.2083333333333,Excellent,77.62847222222223,Excellent
2014-05-03,39.857638888888886,Good,133.64236111111111,Good,6.655662620485935,Excellent,41.198586555427624,Good,421.6346057434685,Excellent,55.01170927527643,Excellent
2014-05-04,28.851297612951196,Excellent,59.71323079928214,Good,3.6024045281244716,Excellent,18.053715622043125,Excellent,353.89953408498525,Excellent,72.04465748749324,Excellent
2014-05-05,31.13231942310695,Excellent,58.35706259766695,Good,4.267257001386774,Excellent,37.4129867996418,Excellent,467.2541578105112,Excellent,60.25882086690259,Excellent
2014-05-06,76.88846026564069,Lightly Polluted,124.01000397221439,Good,26.367367021523197,Excellent,59.634922110343545,Good,945.833082663515,Excellent,64.31694422327391,Excellent
2014-05-07,64.23014481383592,Good,99.00151613082083,Good,11.691938761801678,Excellent,43.77861739930919,Good,896.7946596896409,Excellent,63.49024294497029,Excellent
2014-05-08,74.86937598749118,Good,107.25520833333333,Good,15.54513888888889,Excellent,45.903740177726604,Good,993.4027777777778,Excellent,91.94444444444444,Excellent
2014-05-09,61.94289582266458,Good,105.88198988799157,Good,32.54626159305485,Excellent,52.42997053317982,Good,1311.1912007516519,Excellent,80.57808710110571,Excellent
2014-05-10,50.55902777777778,Good,87.29513888888889,Good,27.315384842708156,Excellent,50.12345257767544,Good,1174.171989264715,Excellent,75.8971259419431,Excellent
2014-05-11,23.39236111111111,Excellent,26.62847222222222,Excellent,3.423611111111111,Excellent,29.176790822145467,Excellent,815.2777777777778,Excellent,69.47569444444444,Excellent
2014-05-12,37.87595532818483,Good,67.83834895250465,Good,7.246958992705337,Excellent,43.73801695499267,Good,674.7327420834094,Excellent,67.80669656858817,Excellent
2014-05-13,54.932347179547236,Good,117.24608781719722,Good,10.546640753120242,Excellent,53.87645479925803,Good,689.102294150452,Excellent,65.96873564968307,Excellent
2014-05-14,21.287134896249214,Excellent,65.42303481988918,Good,7.987665030204632,Excellent,27.01840837744517,Excellent,330.5554302206464,Excellent,68.8071779699838,Excellent
2014-05-15,61.47199403237798,Good,182.0070353315387,Lightly Polluted,8.323139662145552,Excellent,59.14089855517178,Good,566.4528854003761,Excellent,53.104496472485145,Excellent
2014-05-16,47.70187796247351,Good,125.42508179838481,Good,10.267636161452165,Excellent,49.654494932872794,Good,615.0105198611872,Excellent,79.63792608609761,Excellent
2014-05-17,57.362317448124614,Good,119.95771159856427,Good,23.767152891662434,Excellent,58.40177746579676,Good,989.743512614415,Excellent,102.45825753554476,Good
2014-05-18,80.98660018469575,Lightly Polluted,148.40424846505147,Good,23.013093289926147,Excellent,54.47218431019004,Good,952.4571685457963,Excellent,125.29070386387538,Good
2014-05-19,105.82280257174455,Lightly Polluted,152.19724948835048,Lightly Polluted,14.568648845481704,Excellent,46.086097754762406,Good,1005.6356451960962,Excellent,141.48780932332795,Good
2014-05-20,78.90972222222223,Lightly Polluted,121.64583333333333,Good,9.774097336106882,Excellent,46.144455643779224,Good,891.3194444444445,Excellent,111.90972222222223,Good
2014-05-21,107.36275594628452,Lightly Polluted,169.34967095519661,Lightly Polluted,24.56226575312024,Excellent,52.450279154839166,Good,1451.362150563739,Excellent,131.8979750480515,Good
2014-05-22,136.80639678881826,Moderately Polluted,201.25913684229087,Lightly Polluted,19.09549497672924,Excellent,62.214600132335505,Good,1472.4624911438445,Excellent,108.484165023038,Good
2014-05-23,80.09854265415784,Lightly Polluted,150.05764797759832,Lightly Polluted,19.29145844721799,Excellent,51.82028406597586,Good,799.6527777777778,Excellent,130.69444444444446,Good
2014-05-24,76.16870436203115,Lightly Polluted,99.4694626218633,Good,7.206362975342464,Excellent,46.55166804372805,Good,1006.2232616748502,Excellent,54.81637782582928,Excellent
2014-05-25,67.75347222222223,Good,120.20138888888889,Good,3.6207321788150386,Excellent,30.515983421557003,Excellent,651.1484946323575,Excellent,59.12282038638754,Excellent
2014-05-26,22.11111111111111,Excellent,74.58333333333333,Good,5.770625113884659,Excellent,52.393200732642526,Good,433.3333333333333,Excellent,68.17361111111111,Excellent
2014-05-27,32.362431543046725,Excellent,133.53058282168382,Good,5.012505910412084,Excellent,42.61416804372805,Good,388.40810037582594,Excellent,66.13452966166398,Excellent
2014-05-28,32.372848209713396,Excellent,88.57710151075219,Good,9.126501864231352,Excellent,53.797233421557,Good,596.84826167485,Excellent,96.65883521721952,Excellent
2014-05-29,44.88650890875804,Good,105.50703533153869,Good,10.63809328992615,Excellent,61.97218431019004,Good,652.8846057434686,Excellent,107.41795927527643,Good
2014-05-30,82.7761150610758,Lightly Polluted,157.79594239784643,Lightly Polluted,33.391461402424035,Excellent,59.24163995396926,Good,1522.222096887313,Excellent,167.81888724526024,Lightly Polluted
2014-05-31,105.37371226196052,Lightly Polluted,190.98495852866725,Lightly Polluted,38.935321422560456,Excellent,60.529626753611055,Good,2028.5787995180945,Good,143.91337265468576,Good
2014-06-01,48.08815868138731,Good,60.00445750536825,Good,5.171967858323464,Excellent,34.262935531260915,Excellent,716.9601615687706,Excellent,120.45108569773457,Good
2014-06-02,32.49667456659604,Excellent,43.17174590680396,Excellent,4.700385070477476,Excellent,36.396719909217786,Excellent,549.1984769200465,Excellent,100.9177318819107,Good
2014-06-03,38.129564464313596,Good,57.2605075537609,Good,8.14044280798241,Excellent,42.77928728807015,Good,694.6847133660667,Excellent,113.15480579581308,Good
2014-06-04,56.42696923841121,Good,92.15625,Good,9.56132524097187,Excellent,50.369980355453215,Good,910.737150563739,Excellent,110.02722057859356,Good
2014-06-05,62.14571923841121,Good,98.23544393279494,Good,10.694979769096342,Excellent,47.209003222094296,Good,845.0854122385889,Excellent,126.36410193193768,Good
2014-06-06,54.427686501840085,Good,84.73406413261547,Good,10.228527232290434,Excellent,44.706200888633035,Good,982.3450179820575,Excellent,56.28811864665587,Excellent
2014-06-07,9.770116069904466,Excellent,24.05764797759831,Excellent,2.423023731597046,Excellent,27.165119244342105,Excellent,349.06516129902406,Excellent,66.54295927527643,Excellent
2014-06-08,24.98611111111111,Excellent,53.84027777777778,Good,7.343162620485935,Excellent,51.82040684439327,Good,660.1762724101352,Excellent,53.990875941943095,Excellent
2014-06-09,30.348314464313596,Excellent,50.599405531359224,Good,6.898614066317154,Excellent,42.688547266334055,Good,638.8887635539797,Excellent,76.76898352553934,Excellent
2014-06-10,66.36314880647559,Good,76.26112928852996,Good,6.5231307965274254,Excellent,42.08622053317982,Good,1160.6303225980482,Excellent,78.73393149749865,Excellent
2014-06-11,42.03819444444444,Good,47.923611111111114,Excellent,3.1938570649303792,Excellent,32.04388397775219,Excellent,743.1623835212463,Excellent,76.30684816416532,Excellent
2014-06-12,25.481204362031153,Excellent,50.660434844085515,Good,6.039904528124471,Excellent,38.69289702211988,Excellent,537.5800896405408,Excellent,93.5386000480515,Excellent
2014-06-13,48.25754761295119,Good,76.92570353315386,Good,7.88135706493038,Excellent,41.23832842219664,Good,845.2457168545797,Excellent,100.62282038638754,Good
2014-06-14,37.214446419426785,Good,59.40144342114544,Good,3.735471676734877,Excellent,36.844127377573095,Excellent,629.5672402042796,Excellent,122.10627048249054,Good
2014-06-15,103.47222222222223,Lightly Polluted,135.28125,Good,14.475107064930379,Excellent,50.30082842219664,Good,1195.940161299024,Excellent,142.92490371972087,Good
2014-06-16,124.2652093208245,Moderately Polluted,138.21389797759832,Good,3.6973292871526016,Excellent,41.33207842219664,Good,1002.9513888888889,Excellent,125.12847222222223,Good
2014-06-17,78.22773213980892,Lightly Polluted,83.10140706630774,Good,3.395245953819268,Excellent,33.891106199974416,Excellent,879.7275448202704,Excellent,113.37629260860976,Good
2014-06-18,59.47773213980892,Good,69.78890706630774,Good,4.140011593054851,Excellent,35.74180064441886,Excellent,727.5106451960963,Excellent,97.91230743944175,Excellent
2014-06-19,115.57400890875803,Moderately Polluted,125.10425755376092,Good,6.6341377979141996,Excellent,44.03807166602703,Good,1188.274408750076,Excellent,93.08794656858817,Excellent
2014-06-20,45.83061106843613,Good,53.60857872848779,Good,3.8816841701336013,Excellent,28.421940910369134,Excellent,828.7924554494762,Excellent,89.70415231634973,Excellent
2014-06-21,67.0324563370135,Good,69.77368382078652,Good,5.144019139928969,Excellent,33.566349599795316,Excellent,980.6489516912168,Excellent,89.45955014415452,Excellent
2014-06-22,30.194444444444443,Excellent,39.28472222222222,Excellent,2.502297463194092,Excellent,29.712767955504383,Excellent,614.9304302206464,Excellent,86.8741129949973,Excellent
2014-06-23,23.154098209713393,Excellent,40.30974039964107,Excellent,2.60641207499859,Excellent,35.725109422068705,Excellent,508.41329763896493,Excellent,92.20090748749324,Excellent
2014-06-24,51.55042061663136,Good,84.98063735394038,Good,5.904435806595636,Excellent,50.34634468865862,Good,752.5907348366371,Excellent,122.33107792193229,Good
2014-06-25,100.57219940323779,Lightly Polluted,120.33680555555556,Good,11.064210083680027,Excellent,48.78915684439327,Good,1217.2275448202704,Excellent,86.9357259899946,Excellent
2014-06-26,120.85129761295119,Moderately Polluted,128.70419393279494,Good,4.144071194791138,Excellent,33.80179082214547,Excellent,1047.5427061192945,Excellent,116.25993526527103,Good
2014-06-27,22.291324381900303,Excellent,38.33484946415416,Excellent,3.465761047567506,Excellent,35.47008977752192,Excellent,461.2445520670427,Excellent,76.61144091692958,Excellent
2014-06-28,19.56597222222222,Excellent,44.385416666666664,Excellent,5.005769685416315,Excellent,39.01832351105994,Excellent,431.8108781536037,Excellent,78.19008521721952,Excellent
2014-06-29,44.3708105143489,Good,83.12014797759831,Good,12.551287734370595,Excellent,45.937207488812135,Good,1065.4914337091593,Excellent,121.53294821221682,Good
2014-06-30,72.5915982097134,Good,115.7229348440855,Good,14.93280096388748,Excellent,51.201388888888886,Good,1143.75,Excellent,149.94791666666666,Good
2014-07-01,108.08189880647559,Lightly Polluted,144.59446262186327,Good,23.22510706493038,Excellent,42.99623526658991,Good,1150.2136559313815,Excellent,141.15407038638753,Good
2014-07-02,57.1262063370135,Good,60.20419393279494,Good,3.1458333333333335,Excellent,28.664156844393272,Excellent,881.704050187913,Excellent,98.93532038638754,Excellent
2014-07-03,188.154587283298,Heavely Polluted,187.814683309137,Lightly Polluted,5.768379705552736,Excellent,39.74728253292397,Excellent,1294.0703585621632,Excellent,81.64915395997839,Excellent
2014-07-04,181.9525952259024,Heavely Polluted,184.0827115985643,Lightly Polluted,4.4432176305541455,Excellent,38.75481199974414,Excellent,1265.8920072467724,Excellent,113.0902019799892,Good
2014-07-05,132.36553372406232,Moderately Polluted,136.5608002437266,Good,4.205396435763008,Excellent,36.59602202211988,Excellent,1155.742473161787,Excellent,108.84639359860437,Good
2014-07-06,200.29370436203115,Heavely Polluted,203.96599039964107,Lightly Polluted,8.13771412986076,Excellent,33.92110128883772,Excellent,1330.421989264715,Excellent,130.35327966166398,Good
2014-07-07,162.09363590507786,Heavely Polluted,170.01184191039326,Lightly Polluted,9.263836834026721,Excellent,39.96469275540204,Excellent,1187.7937455719223,Excellent,111.76817231832523,Good
2014-07-08,94.01000592494704,Lightly Polluted,108.32203859676964,Good,8.872760502080162,Excellent,40.42880048842835,Good,837.3395700491001,Excellent,74.67847528830902,Excellent
2014-07-09,24.633753949964685,Excellent,54.59108128673532,Good,5.985419621872709,Excellent,48.05660282188961,Good,548.9582079984242,Excellent,55.83277613414911,Excellent
2014-07-10,29.04530355923572,Excellent,70.29555882078651,Good,8.736487315970459,Excellent,43.72877033307748,Good,550.8278854003761,Excellent,91.20042608609761,Excellent
2014-07-11,29.873826356882645,Excellent,61.62380197400902,Good,5.6954109840239004,Excellent,40.46670242168493,Good,510.33632635630755,Excellent,80.22288183385918,Excellent
2014-07-12,12.04513888888889,Excellent,30.29861111111111,Excellent,2.673611111111111,Excellent,30.90277777777778,Excellent,308.3333333333333,Excellent,87.24652777777777,Excellent
2014-07-13,16.10692162546002,Excellent,43.92223131093165,Excellent,3.1660792871526016,Excellent,37.236111111111114,Excellent,392.81516129902406,Excellent,69.36934816416532,Excellent
2014-07-14,25.694444444444443,Excellent,56.18402777777778,Good,4.630769685416315,Excellent,42.66888397775219,Good,518.6164337091592,Excellent,105.9596259419431,Good
2014-07-15,46.2770605143489,Good,109.20695353315386,Good,5.685737861457805,Excellent,28.623452577675437,Excellent,553.4454838970722,Excellent,139.10804449249594,Good
2014-07-16,104.26664384768225,Lightly Polluted,112.5854257553761,Good,5.03125,Excellent,40.1875,Good,921.2071685457963,Excellent,101.22916666666667,Good
2014-07-17,131.79717658425338,Moderately Polluted,134.39930555555554,Good,4.485523731597046,Excellent,40.286939533307745,Good,1782.1845880311575,Excellent,81.68184816416532,Excellent
2014-07-18,140.84088094628453,Moderately Polluted,146.91252726612825,Good,7.013301509374823,Excellent,36.93277286664108,Excellent,1604.9945520670426,Excellent,122.09157038638753,Good
2014-07-19,82.25555555555555,Lightly Polluted,104.51597222222222,Good,3.093857064930379,Excellent,32.65638397775219,Excellent,755.3151612990241,Excellent,108.7613620530542,Good
2014-07-20,68.57986111111111,Good,84.20138888888889,Good,4.027777777777778,Excellent,25.029166666666665,Excellent,727.7777777777778,Excellent,112.55625,Good
2014-07-21,27.211691460633435,Excellent,38.70695353315387,Excellent,4.947329287152602,Excellent,24.322331644290934,Excellent,483.19976704249257,Excellent,71.35327966166398,Excellent
2014-07-22,15.588500966153678,Excellent,35.01958986379523,Excellent,7.501605973955689,Excellent,39.700888732898385,Excellent,507.85241948536117,Excellent,39.10272246247975,Excellent
2014-07-23,26.227732139808932,Excellent,65.7819626218633,Good,5.942682305902249,Excellent,59.22289211098319,Good,714.5565950081833,Excellent,44.09190019220602,Excellent
2014-07-24,61.63817162546002,Good,100.8354257553761,Good,6.395833333333333,Excellent,67.92553591100877,Good,976.3888888888889,Excellent,52.02755038441203,Excellent
2014-07-25,64.97055950552024,Good,81.3798974659488,Good,7.2100434170133605,Excellent,41.968457488812135,Good,1202.4038172304056,Excellent,107.28490043246353,Good
2014-07-26,95.52792456659604,Lightly Polluted,129.98611111111111,Good,10.416079287152602,Excellent,39.60512906661549,Excellent,1194.658100375826,Excellent,157.9182890810949,Good
2014-07-27,106.27792456659604,Lightly Polluted,148.3125,Good,17.846634842708156,Excellent,36.52430555555556,Excellent,987.954050187913,Excellent,163.4630981641653,Lightly Polluted
2014-07-28,114.78139678881826,Lightly Polluted,143.04660957616258,Good,8.793324695484525,Excellent,32.745650244214175,Excellent,936.0308961356612,Excellent,137.05330014415452,Good
2014-07-29,120.52120831199584,Moderately Polluted,142.87509088709425,Good,5.340761047567506,Excellent,28.544261355325286,Excellent,850.7210574346852,Excellent,136.48862053054205,Good
2014-07-30,120.26041666666667,Moderately Polluted,122.13194444444444,Good,2.8645833333333335,Excellent,27.869017955504386,Excellent,1368.0555555555557,Excellent,109.01736111111111,Good
2014-07-31,193.59131944444445,Heavely Polluted,194.4871527777778,Lightly Polluted,3.517361111111111,Excellent,34.45846731108552,Excellent,1604.967939076802,Excellent,114.7846259419431,Good
2014-08-01,150.77981547314226,Heavely Polluted,154.10140706630773,Lightly Polluted,3.543964129860759,Excellent,34.74180064441886,Excellent,1342.3343727859612,Excellent,110.89494632833063,Good
2014-08-02,124.77430555555556,Moderately Polluted,133.26736111111111,Good,3.1973292871526016,Excellent,39.81597222222222,Excellent,1076.842939076802,Excellent,108.30684816416532,Good
2014-08-03,112.88933232450466,Lightly Polluted,122.927183309137,Good,3.2615943809008394,Excellent,39.501126533051895,Excellent,1033.813996511487,Excellent,107.53157980581847,Good
2014-08-04,31.709146810155758,Excellent,39.78238255376091,Excellent,3.281733269789728,Excellent,36.11806115522294,Excellent,624.7862187337093,Excellent,40.141803911926885,Excellent
2014-08-05,25.240579362031152,Excellent,41.31007853315387,Excellent,5.580422463194092,Excellent,38.22496208796781,Excellent,583.1997670424926,Excellent,64.58452966166396,Excellent
2014-08-06,31.229815473142267,Excellent,55.287518177418846,Good,3.227404528124471,Excellent,44.359599443804804,Good,569.6581003758259,Excellent,68.43834910610842,Excellent
2014-08-07,61.634699403237796,Good,88.41875908870942,Good,10.48493635208298,Excellent,44.57956859992325,Good,1137.6068279656909,Excellent,125.13670927527642,Good
2014-08-08,65.36518650184009,Good,94.04794393279494,Good,8.32403937083263,Excellent,44.09914702211988,Good,1070.5662007516519,Excellent,120.88235004805149,Good
2014-08-09,84.41319444444444,Lightly Polluted,115.02777777777777,Good,9.260416666666666,Excellent,41.40277777777778,Good,1088.1944444444443,Excellent,128.46875,Good
2014-08-10,33.21875,Excellent,47.78472222222222,Excellent,3.1626070649303792,Excellent,33.72096731108552,Excellent,606.704050187913,Excellent,110.60545927527643,Good
2014-08-11,25.266415657838,Excellent,43.10982219802589,Excellent,3.6011777142341725,Excellent,38.32890431082967,Excellent,497.3556631781538,Excellent,82.09402142443363,Excellent
2014-08-12,27.476695410598122,Excellent,50.11634671057272,Good,5.064450240971869,Excellent,43.66311517772661,Good,639.1025448202704,Excellent,98.3866129949973,Excellent
2014-08-13,30.109521788818263,Excellent,32.63923611111111,Excellent,2.1623669076385363,Excellent,34.64805064441886,Excellent,615.7318279656907,Excellent,57.84583333333333,Excellent
2014-08-14,33.51229956659604,Excellent,39.630208333333336,Excellent,3.945245953819269,Excellent,39.078125,Excellent,637.019211486937,Excellent,76.44226483083199,Excellent
2014-08-15,37.16153172774247,Good,62.80764797759831,Good,5.107638888888889,Excellent,48.30777286664108,Good,624.4123835212463,Excellent,87.47569444444444,Excellent
2014-08-16,54.44756944444444,Good,87.22222222222223,Good,6.615037620485935,Excellent,48.35347222222222,Good,865.3846057434686,Excellent,126.94191760860976,Good
2014-08-17,53.96805555555555,Good,79.63125,Good,4.611111111111111,Excellent,31.88888888888889,Excellent,778.4722222222222,Excellent,136.91284722222224,Good
2014-08-18,59.61909722222222,Good,82.63993055555555,Good,5.797916666666667,Excellent,36.4674950888633,Excellent,831.3568279656907,Excellent,124.78115371972088,Good
2014-08-19,85.26041666666667,Lightly Polluted,116.45833333333333,Good,6.059027777777778,Excellent,40.7799950888633,Good,969.4444444444445,Excellent,129.65972222222223,Good
2014-08-20,104.28472222222223,Lightly Polluted,143.703125,Good,13.69871817604149,Excellent,40.336592311085525,Good,1075.454050187913,Excellent,133.8124037197209,Good
2014-08-21,125.93657736571133,Moderately Polluted,164.10249417652153,Lightly Polluted,9.225269139928969,Excellent,48.98363144418859,Good,1153.4988352124628,Excellent,121.47789454054744,Good
2014-08-22,51.54162102869782,Good,78.51389797759832,Good,3.5348292871526015,Excellent,58.00381944444444,Good,799.7596057434686,Excellent,59.759625941943085,Excellent
2014-08-23,107.38888888888889,Lightly Polluted,132.50347222222223,Good,5.118055555555555,Excellent,54.96180555555556,Good,1092.361111111111,Excellent,109.02777777777777,Good
2014-08-24,17.666666666666668,Excellent,37.642361111111114,Excellent,4.416079287152602,Excellent,27.21597222222222,Excellent,448.3707168545796,Excellent,73.7301120530542,Excellent
2014-08-25,16.302754958793354,Excellent,37.39931464426498,Excellent,4.0439641298607585,Excellent,35.32409231108553,Excellent,439.3429390768018,Excellent,65.55709910610841,Excellent
2014-08-26,22.427083333333332,Excellent,61.625,Good,6.025428259721518,Excellent,53.865253222094296,Good,526.0149283415167,Excellent,68.11975376777237,Excellent
2014-08-27,47.666666666666664,Good,108.02777777777777,Good,8.005769685416315,Excellent,57.74845257767543,Good,701.2553225980481,Excellent,105.18314077277508,Good
2014-08-28,79.83648608977362,Lightly Polluted,116.22268759766696,Good,7.766270344788318,Excellent,53.518731043983905,Good,933.0660754167426,Excellent,98.1370769799892,Excellent
2014-08-29,74.10299302354932,Good,84.07519086289791,Good,5.113839789232762,Excellent,35.45059622171051,Excellent,993.6963980147908,Excellent,112.32413347748785,Good
2014-08-30,130.4742599175867,Moderately Polluted,141.53196262186327,Good,4.997063102429674,Excellent,57.83525813323099,Good,1550.1869176062314,Excellent,45.34326859860436,Excellent
2014-08-31,63.74928273657113,Good,67.35625908870942,Good,2.4756944444444446,Excellent,29.08555064441886,Excellent,985.9775448202704,Excellent,88.29861111111111,Excellent
2014-09-01,94.93241069904464,Lightly Polluted,97.92084242204277,Good,3.579835083680027,Excellent,45.49303099987207,Good,1601.362150563739,Excellent,57.7698500480515,Excellent
2014-09-02,25.017507899929374,Excellent,21.32500908870942,Excellent,2.1875,Excellent,30.63763397775219,Excellent,844.7916666666666,Excellent,59.423611111111114,Excellent
2014-09-03,20.132091233262706,Excellent,32.576388888888886,Excellent,5.5850434170133605,Excellent,37.544553866513155,Excellent,555.5288172304056,Excellent,56.92911135136863,Excellent
2014-09-04,42.709311480502585,Good,92.37433282168382,Good,5.81015048194374,Excellent,61.340947666538746,Good,825.5341398284537,Excellent,76.64220951553395,Excellent
2014-09-05,87.91942162546002,Lightly Polluted,138.58195353315386,Good,9.428206037499296,Excellent,50.134161755529966,Good,1037.8204838970723,Excellent,110.84892043443904,Good
